chain_number,chain_pos,expression,log_posterior
0,357,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,358,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,359,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,360,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,361,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,362,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,363,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,364,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,365,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,366,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,367,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,368,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,369,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,370,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,371,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,372,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,373,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,374,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,375,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,376,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,377,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,378,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,379,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,380,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,381,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,382,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,383,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,384,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,385,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,386,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,387,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,388,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,389,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,390,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,391,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,392,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,393,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,394,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,395,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,396,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,397,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,398,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,399,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,400,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,401,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,402,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,403,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,404,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,405,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,406,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,407,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,408,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,409,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,410,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,411,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,412,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,413,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,414,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,415,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,416,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,417,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,418,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,419,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,420,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,421,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,422,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,423,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,424,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,425,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,426,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,427,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,428,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,429,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,430,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,431,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,432,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,433,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'any'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,434,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'circle'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,435,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'r'], ['Shape', 'circle'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13542.16241295687
0,436,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'circle'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,437,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'circle'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,438,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'circle'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,439,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'circle'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,440,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'circle'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,441,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'circle'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,442,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'circle'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,443,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'circle'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,444,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'circle'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,445,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'circle'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,446,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'circle'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
0,447,"['Norm', ['Obl', ['Moved', ['Colour', 'any'], ['Shape', 'square'], ['Zone', '3'], ['Moved', ['Colour', 'any'], ['Shape', 'circle'], ['Zone', '1'], ['Next-Move', ['Colour', 'any'], ['Shape', 'any']]]], ['Zone', '2']]]",-13541.063800668202
